source,target
20375,48466
28412,76773
3188,2047
26440,77465
23974,280
56932,29188
3681,5363
39598,1967
42718,90495
51702,21369
9409,977
54040,57429
15755,26054
4,3092
24873,1251
17093,33892
1190,23368
4738,20506
60573,12904
27637,16774
26268,42834
3420,3494
4134,2083
1927,27798
3943,32316
3825,4711
205,6007
10984,9135
2047,19232
14455,199
53797,14287
85624,56561
75248,28186
400,16274
86711,96079
101488,76956
28019,79299
897,4248
34472,9181
1038,2975
416,20190
5277,4168
400,19657
17075,3111
29340,16981
4129,2089
4652,4116
5250,22724
21468,62865
84616,34490
3318,9983
89031,39881
38660,88128
4467,8500
61949,61950
3278,4
105,1989
23562,1251
76872,101470
11554,16993
31047,82221
977,18133
10098,10597
14799,45621
65127,99155
87710,38032
17840,17853
26049,10989
55227,77125
42324,3369
32278,28311
44722,8935
56617,30442
3163,1370
551,2456
16497,6638
23372,7893
78684,27311
280,48945
88361,58903
5734,47023
37033,3942
64989,47893
19908,280
73032,31877
3188,87
2045,4768
25886,25870
35482,57288
4490,6016
4008,41705
2034,445
41318,40192
13177,24037
32268,27192
4284,34406
11992,199
16909,324
57166,60054
1004,307
33879,33876
79203,54829
280,88141
199,11399
313,1887
790,28082
4736,5641
2403,3136
83306,72376
5081,6053
7973,7990
5635,977
24585,12595
39430,10380
7813,35624
8341,42159
631,26490
16141,344
28586,818
29472,40804
36034,1935
5728,16602
47418,11626
33949,8577
99074,99075
920,29252
104451,91079
17199,6290
16618,29922
106472,102357
25862,33339
57081,95944
15214,52763
5123,5124
65326,65325
17219,23911
17445,280
1412,16101
8394,51188
27331,720
44486,4224
1950,39539
1623,1237
1412,19484
20680,21023
55187,39522
25617,4087
27621,49693
65374,87623
9529,199
6284,618
25745,50847
1249,1935
874,560
39719,3262
9057,36606
64913,79277
65642,85344
43754,3901
20528,630
9242,9941
32546,1791
670,5641
1009,5107
6670,280
13457,28483
1541,1935
14969,64959
1009,8490
6854,6224
47199,13342
40351,51625
19933,3803
199,12822
4609,11453
98765,63930
5742,9437
25682,35757
5723,4499
1937,15117
35361,7803
3246,15047
4076,1541
98259,62257
21041,28333
31522,1067
77000,25870
1927,4980
55256,86028
400,19120
4547,4509
98043,77127
7559,132
8481,178
19152,2083
19289,11214
85297,53535
6118,1214
47432,43657
7559,3515
103115,106587
8450,8412
1882,20671
9076,4902
86052,93223
7768,1410
20617,8915
4898,952
21634,5061
3719,3724
761,1167
22521,41485
9137,31192
22643,1289
16158,6635
4207,280
6082,6071
7564,856
19945,71275
402,5960
20771,16148
1006,30018
50160,93084
45938,5104
3524,223
55386,64917
1094,6453
25750,33366
6130,1574
65145,15035
1868,3595
125,175
345,2393
55683,64911
20534,1868
25870,24800
812,17320
5565,75
14903,32201
26136,598
34114,52454
96636,56636
25393,25400
4731,5511
73168,21752
15155,26006
36529,280
21374,761
280,29510
88509,40120
61706,31803
27065,280
64791,59018
25828,28711
46959,53020
199,10862
3664,12661
8229,8197
6372,43336
12678,340
40200,40801
39224,3551
199,14245
8419,17339
29399,29401
45145,45603
47425,78275
66079,15441
1159,32488
5671,5732
41249,2870
19374,35972
4988,40
5081,37946
8224,8203
43052,7095
67705,16741
27994,59187
66674,22417
69535,31457
282,16350
21570,32729
17832,6420
0,422
93452,96877
21206,72611
6159,5671
7522,3208
14809,25345
80350,280
1678,1912
33261,1223
24730,5592
3672,31746
5934,76
560,1927
1231,4606
9414,9353
33261,4606
29924,18268
65886,37246
37024,28501
19874,6093
540,3934
18439,4738
2451,40681
8144,50853
10036,24568
2036,280
14316,63477
78646,78644
82023,30823
53431,53430
6226,76
33494,25903
473,15894
1027,13070
243,156
22999,280
479,19092
4695,1642
71202,71203
4603,14885
24875,2509
10396,12429
54812,73423
87625,64235
12738,33147
36954,55624
40117,40119
58982,58981
280,1886
26598,10188
6837,8716
362,4170
2085,22399
16451,4496
26013,25750
15083,199
280,5269
8613,161
25639,20813
85552,35424
982,3097
7766,8398
36469,35580
7370,1982
38010,77712
5130,37383
17129,6811
3932,8422
31253,80650
40,5058
76,4715
29987,34781
97375,58748
86647,102352
38819,7140
94928,97054
362,10936
6490,23288
7476,24285
27087,9948
96508,56130
65243,32807
1743,1882
15499,1955
16195,12770
86731,68465
26250,6041
44980,13189
5636,1684
74792,23274
6938,7613
7546,16329
26493,8428
35275,85184
54829,87309
68699,77870
19475,479
91782,45400
36634,43352
100329,86796
31972,56551
25835,52781
38104,51309
55190,64842
1734,17230
67341,19580
38500,32061
560,3350
56178,37592
31369,32314
12474,16993
69719,100301
1607,1590
17300,50211
57754,12010
7512,129
7764,17346
4094,5693
22099,49526
11476,8442
23528,51066
12620,199
18430,18126
25170,76311
52516,9211
33995,25622
9169,52420
20828,280
602,2421
20680,28675
57786,62822
34554,1642
44179,33044
1868,6441
22628,16285
26393,626
31991,14698
14727,1802
54721,55480
346,1677
10555,24462
479,23898
24773,3655
6169,24727
88692,88686
41791,280
19890,21581
280,32356
302,4788
4541,5981
20969,5773
2028,16872
3828,3830
1217,24766
22127,24755
20503,16331
1792,3571
14113,2289
35417,35386
26463,77559
76,6138
18909,10001
3183,5785
4530,5041
1541,9587
25220,560
61088,97999
3101,6884
27831,8671
21025,28686
79198,57144
3412,5056
1414,17359
1977,3701
1256,3187
34222,1411
18904,35671
8457,20642
132,4
9316,2616
2029,9526
280,100599
1789,19865
24066,4301
24763,34966
51303,37231
101296,75957
6638,3082
344,7242
88059,38542
3296,9984
42067,90271
81025,30060
3881,57
349,17385
9196,46995
18365,280
1,837
8554,199
106825,106824
3292,3045
761,2053
5757,5669
59027,13706
6840,5818
27037,27068
10707,17231
100345,69854
99380,102945
179,9218
12140,58140
26103,597
10449,199
3965,27647
60840,63881
9174,31556
60374,97851
12184,8639
31513,4038
33128,21044
109,528
8970,4207
71576,47687
35193,85053
35150,28760
25345,10754
2346,3702
39257,1918
94065,68408
17774,2067
1161,8911
598,20317
35211,52798
31765,82732
15435,4251
280,4732
572,8516
66800,26260
50408,55172
62186,280
58058,46624
443,0
1223,26004
66848,16128
9902,53586
10533,54584
19631,4993
2464,14661
952,7232
4823,3303
7120,3899
57167,32308
98203,98192
35413,26487
1727,812
1671,15964
13585,560
460,3737
17359,57825
7745,36381
63514,30411
64858,64859
8146,23893
3976,43970
5341,5336
2096,5755
12806,55883
33466,25896
40126,29441
69519,93287
7465,527
86506,40052
7793,35267
28918,1667
4736,22905
26329,26334
70837,19374
1901,2
12704,6530
24656,9323
13563,17551
16156,6589
5287,3945
71490,29738
50267,18672
25681,32879
5001,1107
35352,35609
71424,29118
8398,17297
5088,10151
4313,19954
1263,1593
8461,1781
44011,52336
267,16123
75221,39765
4061,3868
4317,7995
580,1536
4189,21581
6836,302
90189,48503
5084,3212
1156,191
1935,4093
104324,90451
45023,45105
76479,25393
944,25383
416,16596
74013,29714
68349,17274
17153,17143
720,10591
84191,33938
6257,4008
5513,8960
398,8096
41665,57109
41733,3121
93604,59233
2,1680
8930,165
85472,61621
2372,280
36201,19847
1460,952
32540,83370
26794,26797
3291,12106
1706,20606
51756,13823
40555,89472
13001,60807
46545,18132
101654,77572
53856,10118
71363,72922
34290,21165
81106,77218
8433,51387
60055,60028
2373,16346
10385,25907
62336,60091
5399,10147
1251,2656
64037,64039
81254,81253
7479,128
199,1039
1009,90
8454,36399
4214,44403
7766,26199
92765,86555
1501,36015
811,28398
14068,27592
44769,40219
36403,84060
8179,3922
19950,21421
50150,38004
54185,35260
6031,416
61546,56380
16674,3279
3513,4547
71265,19931
60789,83004
3640,158
431,234
15556,3294
31370,36404
10203,10186
37430,6184
4120,1734
14108,199
89040,51409
6467,29212
20223,29285
21072,47512
53577,9898
985,29840
7703,7726
84000,100677
13188,953
11747,27699
25936,1236
40323,4559
53018,37261
334,15735
16912,5672
25878,1231
65915,58743
94141,57478
21007,72377
28985,878
41901,3189
3811,36792
4120,8500
40670,89529
3405,16856
27043,3664
1781,8432
35492,55105
18056,812
3560,42808
41450,89869
54724,54735
23634,29693
1688,28620
429,8051
31181,1018
27228,6046
14968,25731
280,43391
9079,4313
34011,18292
37586,25921
188,1923
3920,1622
5465,6555
17554,41891
30081,17854
35605,30257
50301,89046
3223,4
56715,101984
59421,59408
84085,33780
20805,5073
33857,46872
17953,16498
3568,416
1361,28383
68508,68503
11908,57579
54091,95516
1645,37187
93303,49939
1009,27177
12974,60757
57817,13894
538,1928
42128,33689
7489,41866
55476,42073
68959,17636
55198,10803
71580,91726
97151,58666
15421,25834
1788,5415
26105,35114
1009,30560
3923,7181
74545,23023
17740,4497
27050,4030
14580,64064
35217,39543
16614,3897
16526,1798
35322,36361
26593,35053
63240,30779
12058,57873
11511,17353
4,2344
4137,44266
52472,9693
39752,39751
144,8016
11937,199
100751,71778
1237,19433
26442,7715
677,26946
5437,3702
80377,29166
20289,32459
34231,24586
5441,46454
416,19442
54980,27855
1453,16964
12343,1237
33504,53304
823,10152
540,24581
878,1945
26746,8476
944,5948
4514,6817
18764,1009
41460,39551
51551,32479
51063,94017
60082,57157
25270,4087
2027,32892
46687,5570
25020,3158
58919,37050
7181,3159
6372,546
336,3998
280,19150
527,560
12940,17334
45462,24212
17390,280
1397,416
75690,24349
40350,17203
17252,346
75903,24642
199,502
3291,21718
51409,54653
8608,10665
33598,1237
17497,68794
20335,4480
18688,1522
54639,10542
6854,670
6033,36893
7485,3920
9474,199
15361,55499
29045,1547
4958,16633
38883,38914
29451,22614
38039,1783
8218,280
25657,9205
5759,854
8937,34676
199,10651
12036,57817
60243,60242
8215,9808
14972,64964
57,395
3861,1660
16521,2096
4260,1931
18123,35836
45064,25613
57158,96756
27,1684
93350,60576
426,1955
17806,69148
15778,53693
3082,1141
39521,32381
2950,27817
73766,88787
18699,8827
46207,24315
3200,3082
32478,32481
102582,82103
54677,57385
545,334
56148,56145
87937,101345
479,1966
1176,32631
46178,22042
1236,33436
416,20865
55786,14624
61778,61804
41753,3131
67466,67468
84683,84682
954,15256
12610,560
66824,99492
6324,3083
7544,35775
6240,43736
32007,43045
39286,20032
3402,5818
44394,16719
628,5822
17598,41626
79967,38396
3924,43837
36878,4329
55811,45771
116,3203
16907,40954
26820,20586
31433,1052
1310,21842
7816,50584
5755,280
7319,36946
11303,56114
983,12587
280,23956
6530,48571
18395,42320
71923,20602
38710,38716
1413,5755
4152,280
17302,34286
17694,1333
19913,11098
28127,10994
35863,85948
2855,4494
331,5427
9448,13233
20938,7859
16616,40374
49775,8468
85177,58371
12924,14440
64193,65034
13889,10396
5861,302
21333,24603
25646,670
1312,34346
2896,3744
815,20708
7736,35140
199,12074
3096,20771
26139,3986
65218,88590
77552,65636
30035,21055
5486,4562
34685,23280
29944,1689
35603,9621
25251,19739
379,4313
6224,2047
77231,30532
61629,59371
77246,38010
5763,19365
49636,93141
4134,4181
16529,1882
16080,3776
27076,2031
7778,1781
12576,59369
36973,35841
24390,4134
14130,1009
71186,100660
24673,16500
25447,15894
69870,18430
31514,5339
76124,27703
400,18372
83019,82793
28437,7786
57184,87699
16818,4644
5806,5856
589,2029
430,20466
48300,12918
31148,1017
28308,28317
25105,2544
82128,39430
15608,17902
15044,38505
1882,19923
10380,54287
5764,9767
15547,630
78218,27566
5669,5743
5333,132
75978,39555
3739,17214
30259,34288
7385,4307
63272,25942
28459,79760
23808,2974
35743,37843
14821,29169
8427,1422
94,4278
956,5771
3105,3463
25695,67620
37661,52406
3951,4423
47733,13601
18266,6180
53434,53435
4998,2663
9141,3394
29311,45452
6116,6031
17076,4629
23635,952
28219,28221
1009,5782
5587,6441
297,69
2855,9300
331,10233
1671,7564
21580,9688
10341,12429
33382,22336
80897,29903
199,13497
28317,79653
6820,118
5640,35499
16636,33754
40667,84027
3717,43223
4589,1273
5948,14152
5040,1734
15028,199
100104,68881
42140,9271
17349,68335
8558,161
5111,10245
82087,67267
16437,16548
28195,28924
67488,60089
31220,55334
1989,19365
77125,50403
25657,47864
19704,46655
45802,280
3451,3295
11353,14216
59666,59670
79915,28651
79114,79112
37097,45786
1892,5819
6118,1889
47730,6082
5009,45781
51182,8393
28682,39191
5022,3383
416,1430
61606,55683
8010,8034
546,6384
238,2067
1574,20412
7794,17269
36242,7715
22678,63277
32256,30353
1294,20772
3862,3926
219,512
1868,29934
80631,92900
11831,38700
25896,10481
17711,16241
32750,27855
51479,12901
58549,50087
11365,17959
96400,80224
280,26802
38411,28663
6228,18999
72174,20815
33273,33265
28814,4190
12565,199
1238,841
62431,19902
85346,85347
12262,58484
29091,16741
82875,82908
65479,15182
82685,53737
199,11537
18354,16468
60714,60713
65827,64160
357,45
10231,39321
2029,589
199,14920
5773,30096
64355,70093
43950,5537
9218,7107
5839,31847
41838,3940
4589,2696
37207,64747
4993,36522
25876,26020
17278,35583
312,15736
74852,23331
79624,37819
22021,73462
3082,5410
100477,83317
589,1492
8963,2801
28133,16637
97374,97375
3429,3239
6564,4180
4736,15928
23933,8956
1297,266
28050,79392
56537,86762
250,5409
846,28852
40151,21181
1676,13094
76038,76037
10674,54951
18417,551
3159,4317
81636,35398
8420,8416
2047,1895
36690,62134
63235,14196
2579,24387
3344,3316
1642,4061
6892,454
10292,25987
39916,2066
26610,51248
94927,94926
8231,4730
19941,1574
540,4609
24576,9183
20259,46206
2683,4738
3099,41577
8011,3643
165,8869
5237,5899
4965,1239
1756,1315
7836,50594
2094,7726
7595,1486
2053,1309
2868,7120
223,15640
74763,23235
2996,22581
1684,3132
1745,26039
25864,52747
5734,26303
10083,2027
22788,22585
23470,6175
96,0
3110,16452
5667,5833
4982,4976
12394,58895
57156,58645
17107,372
32172,2627
63603,14376
4624,572
952,1678
97821,60291
33047,6991
280,5944
15545,9041
15540,2281
47431,22094
27756,33228
15022,65108
16016,66720
1547,35449
21445,72847
3941,3898
388,0
47344,5883
28741,46805
69597,18218
2096,201
27343,14750
24015,19830
31168,52355
46218,5283
3158,16469
20128,52273
1343,11483
55195,10800
42807,44071
20963,72322
51799,28019
22822,1012
17038,23933
5491,22357
26307,46096
34275,84432
1093,13937
54097,54100
560,642
6664,48817
7784,41678
3851,598
16428,5695
26836,78116
79620,32303
27350,4967
86281,57950
5132,1486
5476,5460
27442,20771
51931,13047
4446,7574
262,426
40332,40328
20817,416
35353,26493
44279,37737
62399,62861
17582,41150
426,21179
7452,3382
1882,1911
29349,79626
391,15708
4643,167
96870,57170
67905,67895
30012,3567
35338,15231
1750,34222
80024,28757
280,601
34115,46778
41553,5328
167,6551
6297,14068
9262,39673
1588,7476
57150,56870
148,1613
21193,21240
1966,454
3924,1584
9466,1761
55716,54205
21964,1115
80895,80893
1002,29983
3110,21258
63708,36726
8797,4820
77691,64317
100291,100145
22166,73653
302,8846
17518,6210
6991,20299
51183,8407
62397,13715
17733,1668
18,3425
27066,27034
7172,3341
44215,29592
31688,82676
73805,22302
12775,761
551,22355
36360,86380
19092,20182
5715,3890
23450,16371
25778,12116
9464,560
22774,35979
54609,54759
3553,4458
8875,165
1660,8641
20304,3183
64465,27441
280,72227
4650,533
2630,40404
7507,24915
24779,7127
29182,80401
48622,17722
2096,5007
43001,35911
7321,9449
4947,527
55686,55093
970,4407
49462,16615
4793,60
17186,344
19739,5067
1031,1650
48457,39727
16125,7309
58132,27115
15852,66557
64157,58937
1584,3519
3021,21162
6933,38764
3507,1430
1989,4736
615,26288
51109,86685
1642,10290
544,21160
89696,41056
1888,3149
4393,44799
7711,26199
16726,4681
32343,83263
66128,50099
2596,1923
86041,65928
25628,20412
5991,20696
36159,74739
43871,25190
9441,4467
3252,507
33847,1404
18377,1315
1781,28542
34364,3616
288,387
15625,5050
66985,20299
79283,79194
1745,32268
280,5407
20388,4708
25619,35760
32687,83453
87924,280
60602,60604
24838,16701
69241,17861
2,932
26115,1632
57145,57168
49696,33949
280,8790
78460,280
65114,60643
49101,6944
3079,1868
25397,76479
81208,44317
25823,1231
37591,56174
3911,4650
48482,7838
454,1214
11340,829
9837,53462
49553,46823
18107,69505
28311,1772
49636,16498
17037,1294
99642,67537
3311,3315
32879,47005
5891,16277
96914,57306
1251,1908
18041,19809
35402,53017
96812,57029
21078,5131
22191,3991
58916,12405
30141,52301
1251,5291
13956,25849
16156,3881
36889,86992
34733,1365
35455,55280
5579,5021
64302,14698
3087,20953
3513,416
3521,1031
28913,53676
24620,8089
3701,16682
23519,1692
40473,89422
61995,58676
560,10254
19853,3744
69807,25546
72329,35120
6804,6007
48515,22257
34204,34205
64331,81831
11590,199
27980,27026
1945,14905
4215,5010
7707,17300
5519,432
8235,423
544,302
50254,50037
3494,7879
17418,9980
7799,36487
64512,44844
3304,5503
3674,118
4000,16318
52268,41650
98430,62948
7574,1845
10605,54865
101889,90596
55878,55881
29018,11567
11882,199
10276,3658
9621,30559
4185,44364
5073,2947
346,8581
416,20654
7724,50084
3085,3106
89176,78441
280,10213
5685,1259
91,892
92790,50535
3079,3291
25685,42317
3827,43343
30248,48360
61266,88021
22964,12154
83627,32935
25741,32800
54802,22537
100256,100903
280,16979
3567,3230
70944,19491
28620,3950
7732,7692
41851,18138
1789,23386
3799,1294
26998,25373
64919,65331
4490,3097
1,975
84868,83069
35823,1479
35511,12504
99344,84929
5788,956
27249,26123
26882,1254
16126,6593
3306,4744
38581,88083
2091,7859
20233,36714
11322,3901
57225,11729
8281,8257
33543,1237
16614,3149
163,8823
49954,35357
58542,12274
15544,66217
17608,4761
15258,65631
49918,7784
59190,12495
79190,79217
48575,24485
40477,2318
25638,5479
22088,18848
1882,6180
25950,25753
24330,1987
60246,60247
3574,5848
77463,77461
16521,3308
43025,3664
79766,81255
416,15311
21155,72573
1693,242
30278,81325
1966,1340
1535,15117
22921,21451
29105,18651
1437,1750
105032,93575
20984,1950
26715,9196
5977,3083
15686,2887
63288,61347
812,28493
504,24176
4087,1121
5735,517
35268,11941
1490,1761
8842,164
5008,188
11492,56498
66791,16082
4541,43355
280,15019
1217,33093
25731,17320
19,4132
19692,3505
23254,27868
51141,81848
54567,95770
5008,3571
96620,74042
424,5349
15877,66561
280,18402
10236,1868
40919,2612
44709,7951
4496,952
21131,21948
25925,11120
36218,25682
32176,32173
8074,184
34937,1382
9376,6113
19842,416
34407,34401
80348,29127
57391,89817
77928,77924
16037,6096
2448,40660
27188,1256
71130,19734
21800,4929
102908,84023
17170,33127
42028,52627
26282,34173
63184,14176
77019,101498
5700,280
1344,20379
250,15907
28184,79502
1067,8959
23081,63911
81831,81827
404,19757
33866,1593
65920,55200
24087,26687
12119,52408
4137,15894
9521,1899
32871,35973
3882,8205
20918,71424
16437,38618
16521,1348
199,97044
4907,4966
5503,28409
29938,1955
43043,13587
72156,72158
36261,24574
2078,39972
57170,57172
1734,33746
17920,4177
17475,19776
50662,42320
78105,26831
35814,1604
94136,81863
29770,10076
1694,1486
7764,8198
12118,21981
4550,3766
8940,17206
977,14677
12770,6860
93255,52020
3765,49
6170,1868
29212,33877
812,4252
17685,17492
311,5956
27692,78989
3402,5070
84479,34304
28083,52981
280,16442
1935,17763
26834,43680
40445,89415
58656,79194
49869,79436
61346,14228
15774,42222
23443,67659
32135,63393
3206,5131
3237,280
80,546
2325,952
68287,17234
54284,33499
4606,30062
11826,57393
17917,16687
81828,77691
169,2466
24200,280
7168,5477
4681,4757
36909,87002
2105,5500
63770,98707
378,361
47954,15721
1671,2010
4689,3120
9730,5001
27219,26875
15946,17200
1352,16782
29706,1931
36960,41678
8885,479
952,25708
4958,17308
26691,47135
46,531
24098,3386
97375,105734
15663,8217
8158,150
28495,76845
41688,35865
199,11326
10151,10134
42622,36672
6446,18674
27329,8172
88772,57209
1528,27746
10425,31082
88552,280
28164,28221
85062,35577
2047,17199
19842,70082
18391,1802
89198,40055
18431,69875
16926,3988
17366,8424
70120,18611
36767,86895
76890,25734
86500,84377
4776,3839
3548,23688
545,1009
197,10125
3504,4
88789,89993
51170,94134
42629,3477
39956,65414
20676,479
4652,5466
1889,38840
9200,33078
21406,21458
77656,81052
3533,9043
16723,3255
60461,12858
88035,55761
105,3339
13091,17723
19914,71247
106585,103100
3,3062
38743,88200
465,11229
25859,6580
58124,58125
7359,44217
24367,527
26375,28539
32269,9196
719,199
4141,416
62005,57166
8543,51588
9242,3102
25794,4650
75397,65822
52268,85115
87580,37811
3849,15
93251,49887
4967,3383
31714,24600
21159,424
78023,26700
280,24631
4849,4825
12218,199
33510,1236
5073,20748
3188,1437
21394,15755
4469,2325
28213,863
14537,55430
20025,41815
26471,17293
20205,5007
42992,280
1552,35232
19871,41348
35971,51632
454,20438
15981,1813
8901,5818
57651,64105
26159,60748
199,12749
5552,3605
6127,5822
90341,104310
409,3699
12510,199
65934,30560
1251,17749
5665,1038
35213,61789
6938,1311
86879,39403
43663,9725
35361,7730
30616,1481
24229,75602
366,3248
1271,6323
1554,20941
76256,25114
44011,3992
55256,56908
6097,16129
400,19047
30404,1009
66014,15398
30378,41667
5266,38832
390,5527
6974,9986
5604,16196
6436,42390
13213,1231
39326,1931
62420,31878
62492,62491
24253,4696
26980,38057
4939,3913
56711,79267
11527,5892
46604,6986
4343,9517
6884,3303
17056,4329
6467,44305
84360,67818
35559,29191
1945,5082
18254,9878
3165,37774
21510,3232
8903,1676
2344,3101
4128,44237
8385,35456
25345,28693
90389,42449
55631,55630
17963,280
17568,15966
1540,36295
26354,77380
57160,60030
67772,67744
23778,1555
30766,63252
32028,1108
105909,98467
9436,18354
33405,25870
36242,65061
28608,19431
79280,79191
3920,6566
84166,84167
1931,39334
16439,35070
85468,35385
62821,87633
271,5589
280,26054
68411,54266
5822,29614
58013,51207
79886,28612
3158,4149
3106,3959
6531,21443
28004,7774
19847,43875
41377,37156
10109,20675
199,10789
1547,29895
10808,1236
97842,97843
8542,22584
17385,38489
3271,4965
17297,36390
199,14172
64259,68883
41,0
58367,35870
8004,31576
11890,6078
20989,26110
49555,44161
45069,4595
5671,5659
85938,35842
61074,18779
21314,1734
28518,28532
1052,1966
31686,19787
41480,4423
26017,587
4420,10248
0,349
1325,812
3303,3318
523,124
15746,16551
9213,37664
22493,29140
333,0
8369,533
33358,52761
63636,26624
28319,67168
44248,66081
17282,7785
20470,416
4529,742
7426,9439
67372,16616
25826,37586
28684,29359
49975,10546
540,3861
28221,28137
19245,19058
20546,5137
29924,21578
940,570
82749,63688
540,7244
479,15636
58648,59436
23351,1413
84967,35129
2807,9129
18777,14459
36570,3533
87543,87542
243,83
20762,416
1217,16504
3700,9154
7755,7786
1833,1726
8125,149
56781,84438
52106,35551
58643,59442
280,1813
67908,67900
53521,9866
88325,38909
16519,21331
39441,88701
3457,42580
64918,79391
6213,5029
76,1259
702,1
35844,58867
199,12212
280,34243
4896,7867
17266,68328
31761,4230
43164,18859
5522,4357
51418,86828
69077,280
40,4985
4275,21520
35767,1465
6991,21511
65725,93605
28741,17010
44845,66663
48189,7405
46083,34670
64496,14784
17341,17359
12370,58850
4738,461
8470,160
94751,52207
994,1
1251,23978
1553,1685
1897,5659
5820,4172
35578,24574
34054,1270
97124,97121
85035,61785
38496,43947
1237,136
9363,185
45856,42965
5788,21603
43863,91075
52,5345
15541,66214
34628,84711
52071,9650
24334,526
25924,25581
53693,49704
10548,1742
20684,3111
33327,33371
38280,87864
1734,20540
6642,200
1237,6902
3170,18333
17177,68232
3816,14
39194,9172
18618,1889
19767,406
81297,98084
84990,80859
79053,96368
31160,1515
3277,15951
4458,29467
3433,9294
87755,38109
20403,42846
15696,33671
5056,24663
4166,19
2089,1641
19429,761
60672,63740
88719,95721
57239,22229
95624,93435
15934,251
17308,7746
15309,199
96118,64142
77250,28013
5602,24607
9185,1552
21260,40962
37816,27168
58899,35945
66308,99392
85569,77883
20178,40634
3232,5978
62705,13901
86530,89181
87693,85876
28660,34868
280,6619
38868,35551
15022,7689
1173,1009
36780,3803
40303,40289
76,6065
52825,9492
28510,77153
1977,245
61767,35202
72160,60548
43437,48175
63852,31943
10883,55345
55387,63727
60033,49995
63937,14523
38606,11580
46375,280
4562,23350
21522,16587
97554,59282
16505,5678
50097,55103
4738,1884
43089,8215
12216,28507
8443,51438
19959,3154
7844,8476
38916,37820
9968,16469
85440,35378
1553,6491
3071,933
3518,1622
56444,82253
52199,52198
41208,5992
62443,54790
22600,42406
3799,1083
36690,35185
49392,7177
37625,3383
35357,8443
49929,36429
53964,33685
63015,14076
80979,49240
4969,10276
8675,50633
25351,1478
28805,24618
79770,55553
11476,35456
88762,39501
61139,18613
1734,25346
25733,8161
453,1046
167,460
4965,3337
1536,1195
2064,7730
26832,6591
98090,61490
572,1677
761,8746
35245,3664
80304,29072
40322,34249
80165,75680
13138,199
17322,36394
4057,21097
2089,6447
21142,41575
7315,7327
280,33706
85016,80820
25829,25962
9313,24071
13384,23236
4875,37
31186,30523
82839,32061
16360,16950
280,37089
57853,55194
2079,1945
69655,67842
7704,26508
33355,45836
79477,28108
7771,50361
3779,7166
60294,91352
7084,5300
3655,3158
34870,28646
35218,17278
50317,31949
948,220
362,17092
77244,74452
18591,280
83161,102799
32316,34251
17119,6213
6163,23572
12828,33877
5542,8178
20012,6840
27990,56444
54783,51241
6096,3102
24622,22498
40248,76313
24590,5247
51692,26463
84072,35887
52737,77059
37242,87271
51134,50264
52741,14196
41910,8626
3727,4323
61629,79270
8363,8370
5321,43083
954,765
4185,4420
15746,30969
67532,25681
33883,53064
4494,5175
1323,2325
37680,5617
479,19905
15548,6818
9169,26146
39846,280
44090,8233
96686,56707
16511,42328
5655,15760
7161,1517
8318,24061
37158,87169
439,13309
1561,1335
11184,43244
416,16523
11365,26286
280,6082
13337,54641
9960,230
46493,5468
98388,62728
3211,1531
74015,22517
2,1607
32278,46925
3197,3353
5029,5310
49921,20190
87761,38117
29720,12030
5130,41579
27213,78578
4967,20647
42651,90463
60319,55679
5429,5402
64955,57474
4589,7640
67515,16601
16135,16161
101460,92717
26013,40095
3157,140
12134,58116
4686,4540
18923,70177
7542,6820
10385,25834
7978,26598
2096,7105
3906,5331
574,25753
6757,3103
297,16585
634,26558
409,17580
77855,77749
78701,78709
64954,99101
95694,54336
16509,25612
31300,35966
87310,37255
59706,50352
13316,2809
1989,3451
4102,1486
2887,4601
462,17591
17340,35339
1923,5083
34882,1382
51297,17908
22278,17093
78692,94057
21817,3112
8086,24037
20941,5693
35220,7793
15901,250
35239,68573
89065,39904
30577,81772
431,161
3139,1789
2668,31251
26847,670
6031,3726
77371,57526
76525,62201
2069,17336
6034,26628
68572,99987
94926,57739
46387,10252
8574,564
25818,26017
62482,13776
63072,63068
43368,16087
21750,73166
26694,52483
68707,17393
59356,12574
85104,56718
422,21144
12637,8132
53397,53399
61697,13442
311,402
1315,15534
10466,33504
57304,11782
4478,29
25834,33316
38,4939
24804,6383
40585,2392
44049,68099
71322,100686
2644,6290
4757,4325
6228,3085
1961,598
35866,61100
11145,3210
45445,48026
61750,13453
65298,65302
96614,95760
103756,105465
7239,1668
76234,68387
6812,103
32462,83339
454,3312
8141,16523
4982,45733
28250,12262
9617,27678
9376,1982
5520,527
58038,60422
32309,79310
80568,29466
101707,77802
5721,13992
4711,1297
7424,7433
7758,139
5366,3443
1937,1301
10598,1886
133,4021
3931,31135
34526,32032
1009,30487
3157,8329
5086,3803
7705,35941
54440,15252
57158,59447
10350,54216
1128,2071
61,5838
14991,65023
24534,26628
27553,78887
27692,6615
1456,24009
60582,87259
9342,34397
95526,63880
6549,416
26725,16625
54538,95731
9367,29731
9205,28649
50847,8141
51267,82097
70260,18729
32795,28972
9293,5084
540,17742
897,29091
56994,81273
62953,69495
4031,7930
7574,560
16471,3896
9442,4426
13343,28255
8045,145
59845,76793
95326,53619
23355,25616
4211,169
7786,7798
3304,7601
5888,7473
2,1070
3632,42341
4329,4362
1068,4248
25570,56358
2027,26053
63345,14261
5022,24705
43543,6372
9374,48995
55175,96143
1120,7821
2889,1882
47782,36612
