node_id,cluster_labels,longitude,latitude
5465,0,-122.27108,37.558544
5466,27,-0.138958,51.512394
5467,16,-83.61299,42.24115
5468,0,-96.94889,32.81402
5469,4,-122.34003,47.615417
5470,0,-85.75755,38.250835
5471,45,-85.67032,42.962383
5472,0,3.26555,50.83045
5473,5,10.482912,59.874664
5474,5,10.756338,59.93086
5475,4,-70.95782,41.7751
5476,4,,
5477,29,153.02809,-27.467936
5478,2,70.0,30.0
5479,0,-93.239975,37.160774
5480,0,-75.16379,39.952335
5481,4,-122.41942,37.77493
5482,4,-122.20535,47.61571
5483,21,-97.27527,28.305285
5484,4,,
5485,4,153.43343,-28.027819
5486,18,-120.67906,47.58957
5487,4,8.723425,47.242546
5488,29,151.187,-33.8798
5489,4,-79.398094,43.646137
5490,7,9.2,46.766666
5491,4,-122.41228,37.80925
5492,0,72.98516,19.258375
5493,7,4.892032,52.363506
5494,0,100.69311,13.806034
5495,0,-71.47608,42.301308
5496,13,10.0,53.55
5497,4,-88.28286,42.09808
5498,0,-80.19202,26.005081
5499,4,-121.85057,37.269215
5500,4,-74.005974,40.714268
5501,4,-121.894394,37.330658
5502,4,-0.116667,51.5
5503,6,-84.866425,35.177303
5504,7,-122.40378,37.783806
5505,0,-122.39337,37.61583
5506,29,144.94077,-37.792347
5507,4,-122.859764,45.36375
5508,4,-122.0804,47.641766
5509,4,-117.03077,32.81869
5510,0,57.55215,-20.348404
5511,4,-0.533333,53.166668
5512,4,-106.443,38.9826
5513,0,-75.37046,40.62593
5514,4,-122.30884,47.611553
5515,0,,
5516,12,-84.33659,33.865105
5517,4,,
5518,4,-122.14323,47.65884
5519,4,-58.408813,-34.576126
5520,4,-122.33207,47.60621
5521,63,-121.95751,36.98785
5522,0,-122.29217,47.448463
5523,29,-81.00038,35.091454
5524,5,18.06264,59.329468
5525,0,-73.98472,40.703056
5526,4,-81.73281,26.368317
5527,4,-122.33207,47.60621
5528,4,-122.3309,47.62871
5529,9,-96.79195,32.83346
5530,0,-46.636112,-23.5475
5531,4,4.759722,52.259167
5532,4,-122.42616,37.76147
5533,4,11.683333,48.233334
5534,6,-86.87529,40.416702
5535,4,-122.35452,47.650467
5536,4,-123.12223,49.286617
5537,0,17.132767,48.161747
5538,0,77.61667,12.933333
5539,4,-63.265377,45.366848
5540,0,145.0,-37.85
5541,0,12.37969,51.324978
5542,0,-91.2242,43.809788
5543,4,-122.013626,37.36986
5544,4,-0.139475,50.828384
5545,29,-122.61231,45.365677
5546,0,-84.47,33.886837
5547,21,31.25,30.05
5548,29,116.495834,39.95
5549,4,-1.512165,52.406555
5550,0,-75.26629,40.152332
5551,0,-0.080841,51.503727
5552,4,-0.125533,51.508415
5553,0,,
5554,4,77.64332,12.95059
5555,0,-0.14609,50.8237
5556,4,-123.1066,49.28343
5557,4,-123.11934,49.249657
5558,4,,
5559,4,-79.973915,40.45943
5560,4,,
5561,9,-71.05978,42.358433
5562,4,-9.283333,38.75
5563,4,-74.077644,40.728157
5564,4,-122.42119,37.773506
5565,0,-89.01872,42.68279
5566,4,-83.77512,42.272446
5567,4,-122.33207,47.60621
5568,4,-93.36132,46.44186
5569,4,-122.34166,47.606712
5570,4,-121.89496,37.339386
5571,4,-0.125533,51.508415
5572,1,-79.41561,43.77974
5573,0,-122.5954,48.86017
5574,0,-122.32429,47.401768
5575,15,-97.668144,30.202633
5576,58,-122.53109,37.973534
5577,12,-84.50825,34.14243
5578,12,-104.84352,38.997093
5579,51,-92.94236,40.86735
5580,0,-97.74306,30.267153
5581,0,,
5582,0,-122.41942,37.77493
5583,4,-96.81365,32.899807
5584,0,-105.02506,39.680286
5585,0,-104.98782,39.758484
5586,0,-105.01665,39.61332
5587,0,-105.03746,40.527752
5588,4,-87.655365,41.948303
5589,4,-122.67708,45.519577
5590,4,-75.16379,39.952335
5591,4,-122.08238,37.38484
5592,4,6.976685,50.93914
5593,4,0.0,0.0
5594,1,-94.5819,39.10255
5595,4,-77.03457,38.904705
5596,4,-77.60899,43.156555
5597,63,-71.41617,42.279263
5598,4,-116.5271,33.836628
5599,4,-99.16566,19.421198
5600,45,-83.17912,42.251
5601,18,-81.111465,32.022556
5602,4,-83.83457,35.986763
5603,0,-73.64918,45.51678
5604,5,10.757059,59.922375
5605,4,0.0,0.0
5606,33,-81.65565,30.332184
5607,4,-3.466667,55.933334
5608,4,-122.104904,37.431473
5609,6,-86.76255,36.11216
5610,29,153.01418,-27.472015
5611,1,-119.75127,37.250225
5612,8,-99.156685,19.326176
5613,36,9.624288,55.517143
5614,14,-73.501305,40.784035
5615,4,-117.72667,33.48668
5616,4,-71.20818,42.473545
5617,4,103.85536,1.31017
5618,13,6.923429,50.949947
5619,1,-119.694626,34.416348
5620,1,-82.42971,27.771748
5621,19,-82.44045,27.961004
5622,4,69.19074,34.53204
5623,1,-122.51045,37.76036
5624,4,-86.156296,39.766262
5625,4,-71.082504,42.360794
5626,4,-74.26796,40.736916
5627,24,-86.12896,39.768913
5628,38,-78.58875,42.98064
5629,1,-76.994995,38.882496
5630,16,-93.166885,44.80413
5631,21,-111.89146,40.588505
5632,21,-112.07415,33.4978
5633,4,100.545105,13.766543
5634,31,24.916622,60.1637
5635,4,-81.34695,28.553663
5636,29,174.7652,-36.84923
5637,12,-84.58342,33.856693
5638,58,-77.44256,37.54268
5639,24,-77.007935,40.246696
5640,63,-84.45689,39.162003
5641,4,-122.275314,38.285534
5642,7,5.983333,52.3475
5643,4,-88.579445,47.12499
5644,4,-73.87562,41.696175
5645,4,-79.42287,43.654797
5646,2,-73.966446,42.786728
5647,12,-77.19874,39.105797
5648,29,-118.40722,33.9425
5649,2,-85.11599,41.10693
5650,29,-1.202803,53.151566
5651,14,-111.87116,40.76141
5652,4,-71.12312,42.397194
5653,4,-80.24101,43.173603
5654,4,-121.924034,37.77465
5655,19,-82.68607,27.83734
5656,1,-75.60549,39.960663
5657,4,-74.48099,40.821766
5658,24,-80.4934,41.233112
5659,4,-96.707695,33.030544
5660,1,0.0,0.0
5661,29,144.99048,-37.823086
5662,5,18.082432,59.312656
5663,29,-2.523264,53.41658
5664,4,-83.04575,42.33143
5665,4,-122.27841,38.307682
5666,19,-70.255325,43.661472
5667,14,-157.85582,21.299206
5668,13,8.63694,50.16922
5669,5,18.05794,59.36372
5670,29,144.98044,-37.870605
5671,13,8.537051,47.380405
5672,6,-86.44715,30.387222
5673,4,-73.69645,45.4435
5674,4,6.205994,46.39757
5675,4,-70.60783,41.664192
5676,4,-85.75833,38.256786
5677,29,2.271535,48.79376
5678,24,-79.61877,40.330364
5679,19,-111.90914,33.459076
5680,2,-87.682175,41.959045
5681,31,-97.25474,32.857906
5682,4,-96.85079,32.843254
5683,4,-71.18278,42.35944
5684,18,-97.47645,35.525734
5685,16,-93.186455,44.91663
5686,4,13.852,44.8732
5687,2,-73.9351,41.694595
5688,16,-93.12625,44.94624
5689,2,-81.70426,41.484413
5690,4,-125.1375,48.830276
5691,4,-96.79602,32.78517
5692,31,-96.67793,40.740772
5693,4,-77.016365,38.900112
5694,9,-71.79876,42.2643
5695,13,10.0,53.55
5696,19,-123.961525,45.891773
5697,4,-73.628586,42.75206
5698,4,-73.78235,43.096737
5699,10,-48.470737,-27.600206
5700,19,-73.54588,41.06742
5701,4,-1.089531,53.958797
5702,24,-80.057594,40.496624
5703,34,72.88333,19.083332
5704,14,-157.78694,21.277464
5705,45,-73.87319,40.777775
5706,4,-0.205715,51.51308
5707,31,-77.23946,38.926357
5708,11,-123.03165,46.011578
5709,63,-0.136228,51.51371
5710,6,-86.801994,33.517525
5711,16,-93.26384,44.979965
5712,4,34.836666,32.165833
5713,4,-82.51928,27.952166
5714,10,-75.53611,6.291389
5715,19,-75.16379,39.952335
5716,19,-76.02287,36.85053
5717,4,4.907681,52.37601
5718,1,-70.330284,43.88582
5719,4,-73.40425,41.10334
5720,4,-105.270546,40.014984
5721,5,5.75,58.966667
5722,4,-66.641556,45.962273
5723,9,-81.69195,41.497974
5724,4,-1.512165,52.406555
5725,2,-88.20682,41.968964
5726,9,-122.747505,45.48646
5727,21,-111.789505,33.354572
5728,1,-77.46228,43.20913
5729,4,-73.574486,45.54889
5730,16,-92.738945,44.974422
5731,16,-90.66486,42.488647
5732,5,13.00488,55.60824
5733,24,-79.90005,40.392292
5734,4,-122.180855,37.45065
5735,4,-74.006836,40.632217
5736,4,-86.52813,35.994854
5737,31,0.016667,51.266666
5738,4,-119.2966,34.28083
5739,21,-112.02371,33.636723
5740,24,-79.96819,40.4264
5741,63,,
5742,4,-84.64224,38.99771
5743,21,-82.67927,27.77086
5744,19,-77.316666,37.5
5745,4,-71.25139,42.385277
5746,1,-94.64915,38.869232
5747,4,-80.9445,35.220734
5748,4,-70.8954,42.520077
5749,11,-122.40088,37.78536
5750,1,-79.60722,40.217007
5751,29,153.1,-26.533333
5752,4,-122.92609,46.146385
5753,4,23.324146,42.697514
5754,4,-115.175125,36.102123
5755,16,,
5756,1,-95.26215,29.99883
5757,4,-74.65306,40.13509
5758,4,101.714195,3.150382
5759,4,-95.36327,29.763285
5760,24,-79.99978,40.437256
5761,4,-71.05978,42.358433
5762,4,-76.98439,38.880157
5763,4,-117.3505,33.159412
5764,24,-76.931,40.238045
5765,83,-76.92564,39.021122
5766,19,-90.08385,30.393215
5767,4,-71.05978,42.358433
5768,4,-73.97274,40.693115
5769,4,-67.910904,46.13509
5770,4,0.015106,51.45315
5771,4,-97.74496,30.286846
5772,29,-75.73686,39.982044
5773,4,-122.36624,47.63593
5774,4,-71.06567,42.376434
5775,4,-91.520584,37.63168
5776,29,151.31667,-33.6
5777,12,101.70001,3.1667
5778,4,-74.02162,40.76562
5779,9,,
5780,4,-122.23498,37.4952
5781,4,-97.722595,30.429049
5782,4,-82.492134,42.71948
5783,4,-122.83822,45.513218
5784,23,-87.650055,41.850033
5785,4,-71.412834,41.82399
5786,45,-95.13704,46.44006
5787,85,-97.74159,30.281998
5788,4,-70.21184,41.65326
5789,4,,
5790,4,-73.98019,40.730774
5791,4,-91.15554,30.423573
5792,4,-71.163025,42.361782
5793,4,-112.069405,33.45064
5794,63,-84.30994,39.360058
5795,4,-71.39498,41.84955
5796,18,7.639553,51.96672
5797,6,-85.31621,35.044975
5798,2,-87.494484,41.679756
5799,4,-73.99999,40.721783
5800,4,-80.368904,25.767483
5801,4,-87.982994,42.26014
5802,19,-81.24279,28.414274
5803,24,-75.97798,36.852924
5804,21,-74.005974,40.714268
5805,2,-96.00224,43.34386
5806,4,-1.783333,52.416668
5807,4,-118.408295,33.944065
5808,21,-84.15304,39.751217
5809,31,-1.966667,51.0
5810,4,,
5811,4,-93.62787,41.60213
5812,4,5.700292,50.847298
5813,4,,
5814,4,-122.47026,38.505188
5815,4,-0.125533,51.508415
5816,4,-79.38099,43.63973
5817,4,-94.67079,38.982227
5818,4,-82.998795,39.961178
5819,4,-116.86,32.7794
5820,14,-157.7054,21.278524
5821,4,-80.14923,25.79285
5822,35,5.716667,45.166668
5823,33,-2.311935,53.46879
5824,9,-2.518219,53.398823
5825,4,,
5826,4,-79.397026,43.650745
5827,0,-87.67481,41.90323
5828,18,-97.594086,35.538357
5829,19,,
5830,24,-80.03293,40.35947
5831,4,-77.457245,37.554375
5832,4,-73.98543,40.77909
5833,4,-83.23966,42.784473
5834,4,-86.15804,39.768375
5835,4,-74.25143,40.92308
5836,2,-87.62365,41.889465
5837,4,-80.0831,26.358688
5838,4,-122.34995,47.650013
5839,8,28.115524,-26.081863
5840,4,,
5841,8,28.0298,-26.027405
5842,4,-77.04692,38.804836
5843,4,-96.89028,32.953735
5844,4,-73.9883,40.749138
5845,4,,
5846,63,21.933332,47.066666
5847,49,-122.11708,47.60191
5848,29,-75.4999,43.000347
5849,21,-95.456055,30.311876
5850,4,-74.95572,39.88928
5851,19,-84.92416,42.441425
5852,4,-76.71358,39.21261
5853,4,-105.270546,40.014984
5854,4,-78.87837,42.886448
5855,4,-71.09988,42.33956
5856,4,-77.42778,39.434723
5857,4,-74.04518,40.782883
5858,4,-97.71394,30.40771
5859,16,-93.3025,44.861923
5860,21,-112.15265,33.5431
5861,4,-74.005974,40.714268
5862,22,-82.32711,34.739708
5863,4,-91.56791,35.309807
5864,4,-106.63452,52.116787
5865,4,-71.25847,42.417267
5866,4,-71.05978,42.358433
5867,4,-86.586105,34.73037
5868,4,-75.59132,39.871777
5869,4,-97.74306,30.267153
5870,63,,
5871,4,-84.5205,39.200336
5872,4,-118.448135,34.0464
5873,4,-122.24402,47.75732
5874,4,-6.9803,52.99139
5875,4,,
5876,4,-79.39792,43.704872
5877,4,,
5878,4,-86.171394,32.360634
5879,4,,
5880,24,-80.058945,40.45007
5881,29,150.88333,-34.433334
5882,4,-79.416306,43.700115
5883,4,-80.65933,28.590303
5884,19,-81.338585,28.659168
5885,4,-73.94657,40.71688
5886,4,-86.48003,42.10976
5887,4,-74.0046,40.718178
5888,4,-83.04575,42.33143
5889,4,-74.005974,40.714268
5890,4,-122.60375,45.535282
5891,4,-84.522766,39.118256
5892,4,-76.602745,40.15287
5893,12,-84.54842,33.904797
5894,4,69.0,25.5
5895,4,-81.23304,42.98339
5896,4,-97.85252,30.405155
5897,4,-81.779465,26.22408
5898,29,115.88333,-31.933332
5899,1,-94.60622,38.973007
5900,1,-77.04608,38.914703
5901,4,-86.133606,40.486427
5902,9,-115.154686,36.1292
5903,4,-72.27814,42.933693
5904,4,55.28,25.252222
5905,35,-3.697586,40.422874
5906,4,-87.650055,41.850033
5907,4,-73.64918,45.51678
5908,4,-80.04961,26.724459
5909,14,-157.85762,21.304735
5910,4,-123.086754,44.05207
5911,2,-87.6614,41.936367
5912,4,-82.19817,33.450417
5913,4,-81.970436,33.476875
5914,29,151.20732,-33.86785
5915,48,-108.289246,37.344997
5916,4,-74.58321,40.213444
5917,9,-80.00032,35.500694
5918,21,-79.52606,43.621044
5919,4,-75.75991,45.347843
5920,19,-87.06114,41.473095
5921,4,-77.031136,34.665653
5922,34,-122.253525,37.870773
5923,4,-71.412834,41.82399
5924,13,13.44996,52.511086
5925,9,-118.18938,34.686447
5926,4,5.919167,49.66139
5927,4,-121.90072,37.659836
5928,4,-72.67745,41.767365
5929,4,-113.5179,53.48832
5930,4,-0.066667,50.85
5931,86,-70.997826,42.38982
5932,4,-73.99359,40.748688
5933,24,-79.99589,40.440624
5934,4,-71.105606,42.375095
5935,4,-98.66718,36.68833
5936,4,,
5937,4,-83.11674,40.027683
5938,2,-71.15645,42.56954
5939,31,13.242222,46.061943
5940,4,-72.52539,44.542553
5941,4,-1.289716,50.752533
5942,4,-97.33755,37.692238
5943,36,10.213997,56.150333
5944,4,-86.78445,36.16589
5945,4,-73.93012,40.772114
5946,4,-77.04692,38.804836
5947,4,-71.23772,42.280224
5948,4,,
5949,4,,
5950,4,-71.02006,42.2364
5951,4,-77.6136,37.431538
5952,16,-93.24272,44.64969
5953,4,-71.05897,42.35757
5954,4,-110.858696,32.259243
5955,4,-91.58326,42.06047
5956,14,-157.86363,21.319567
5957,4,-0.153845,51.102123
5958,4,-87.62152,41.886284
5959,29,151.61333,-32.900513
5960,4,-1.128618,52.61767
5961,4,-77.351395,38.93112
5962,4,-122.03218,37.322998
5963,31,4.602381,50.31044
5964,4,-119.36141,46.304302
5965,4,-71.05377,42.363243
5966,4,-1.916667,52.466667
5967,4,-82.808784,40.081177
5968,19,-122.420906,37.796165
5969,4,-93.9994,44.163578
5970,29,151.20929,-33.883842
5971,4,-71.00227,42.252876
5972,4,-118.448135,34.0464
5973,4,-74.01011,40.734333
5974,4,-73.993034,40.746513
5975,29,151.12932,-33.893944
5976,4,-87.678825,42.034424
5977,4,-82.278885,27.793966
5978,4,,
5979,4,-71.45479,42.99564
5980,4,-84.51693,39.09846
5981,16,-93.53431,44.85961
5982,4,-97.72469,30.306866
5983,4,-75.28546,40.00678
5984,4,,
5985,4,-90.4329,38.600887
5986,4,-82.66942,40.36516
5987,4,-72.00785,41.314545
5988,4,-85.75941,38.25424
5989,4,,
5990,4,-97.785286,30.450478
5991,4,-2.606592,51.438858
5992,4,-79.63292,43.750114
5993,4,-118.24368,34.052235
5994,4,-77.14369,38.71177
5995,4,-97.745674,30.405197
5996,4,-96.80666,32.783054
5997,4,-96.89612,32.926514
5998,19,-114.08528,51.050114
5999,4,-83.03887,42.3305
6000,4,-0.300751,51.46005
6001,19,-82.8001,27.965853
6002,4,-118.24368,34.052235
6003,4,-77.03747,38.903984
6004,4,,
6005,4,125.61278,7.073056
6006,4,-122.30888,47.828358
6007,4,-118.44376,34.06065
6008,4,-73.98492,40.743076
6009,4,-74.008354,40.721176
6010,4,,
6011,4,-0.223045,51.489452
6012,19,-122.70939,47.66611
6013,4,,
6014,4,-122.90055,38.165752
6015,19,-97.62,30.43937
6016,4,-83.033966,40.055965
6017,19,-84.49577,39.09145
6018,4,-122.31164,37.915756
6019,4,,
6020,23,-123.3693,48.432938
6021,4,-122.73981,45.586754
6022,4,,
6023,16,-93.275665,44.982674
6024,4,-86.83736,33.253143
6025,4,,
6026,4,-71.43728,41.779823
6027,4,-97.776825,30.252422
6028,4,-77.01465,38.89331
6029,4,-77.17109,38.882336
6030,4,-74.4071,40.9026
6031,4,-71.232834,42.283432
6032,4,-75.690285,45.42094
6033,12,-84.387985,33.748997
6034,4,-71.50491,42.43656
6035,4,-111.79592,40.68565
6036,4,-71.412834,41.82399
6037,4,-84.593,39.063393
6038,4,-76.29192,36.847267
6039,4,10.738921,59.913246
6040,4,-77.07257,38.892914
6041,4,-71.053406,42.36229
6042,4,-122.41942,37.77493
6043,4,-76.251045,36.2946
6044,4,-94.37394,32.54484
6045,31,-75.690285,45.42094
6046,18,-92.26668,34.74762
6047,4,-81.50686,41.404984
6048,4,,
6049,22,-118.54453,34.44597
6050,27,0.683333,51.716667
6051,4,-122.25586,47.267178
6052,16,-75.71126,45.43475
6053,16,-121.73877,38.540615
6054,4,-117.27044,32.991184
6055,4,-122.41759,37.7921
6056,0,27.971666,38.230556
6057,8,-3.333333,39.9
6058,4,-77.03344,38.89645
6059,4,-105.270546,40.014984
6060,4,-85.66808,42.96336
6061,4,-0.113924,51.504837
6062,4,139.70898,35.73362
6063,4,-80.09729,26.180672
6064,4,-118.25517,34.159245
6065,0,-122.18219,37.453827
6066,4,-122.40835,37.799797
6067,4,-71.0582,42.356133
6068,1,-77.016365,38.900112
6069,4,-122.96946,50.116398
6070,4,,
6071,4,-122.43174,37.76521
6072,4,-122.39006,37.790703
6073,4,-0.165631,51.548454
6074,1,-122.41942,37.77493
6075,15,-73.95544,40.71546
6076,15,-122.4181,37.782864
6077,9,-97.21136,32.859924
6078,4,-97.74242,30.26776
6079,0,-122.64739,45.51667
6080,4,,
6081,63,-86.00191,39.957153
6082,58,-77.5986,37.569035
6083,4,-122.07144,37.392017
6084,4,-122.14302,37.441883
6085,15,-72.77982,43.677567
6086,4,-122.14302,37.441883
6087,4,,
6088,4,-122.14302,37.441883
6089,4,-0.07727,51.52081
6090,4,,
6091,4,-122.04659,37.901352
6092,0,-73.77709,40.76829
6093,4,-122.41942,37.77493
6094,14,-122.39523,37.783897
6095,4,,
6096,4,-122.39286,37.76785
6097,4,-79.416306,43.700115
6098,4,-73.9886,40.703026
6099,7,4.88296,52.323402
6100,7,-98.59247,29.422619
6101,7,6.066034,50.856804
6102,7,-87.650055,41.850033
6103,7,116.39795,39.908173
6104,7,5.115321,52.0798
6105,7,6.194444,52.69583
6106,13,17.783348,46.365753
6107,1,-122.41942,37.77493
6108,4,-76.74997,39.00039
6109,27,0.679092,51.54089
6110,1,-122.041245,37.57216
6111,12,-83.56045,34.58982
6112,4,-73.985504,40.75793
6113,17,-97.75316,30.271763
6114,4,-115.188644,36.118828
6115,0,-104.93606,39.912415
6116,63,-118.3,46.1
6117,4,-74.3338,40.999424
6118,4,-119.27184,34.264687
6119,9,-96.346535,30.606285
6120,4,-86.89473,34.525093
6121,4,-118.43423,34.03742
6122,21,-118.3274,34.188595
6123,4,-71.04383,42.53484
6124,0,-105.20184,40.07004
6125,11,-122.66148,45.63873
6126,4,-77.030594,38.91734
6127,4,-77.084145,38.89039
6128,0,-122.42333,37.756115
6129,0,,
6130,0,-122.23636,37.485214
6131,0,-104.9847,39.739155
6132,12,-83.176315,42.32226
6133,4,-73.97405,40.75062
6134,4,-118.388405,33.849182
6135,1,-122.03382,37.594315
6136,4,-75.38366,41.453472
6137,0,-107.81794,37.93988
6138,0,-106.82237,40.478607
6139,4,-83.02373,39.965923
6140,0,-105.26954,40.00788
6141,0,-105.28017,40.016743
6142,9,-96.79998,32.794586
6143,4,-121.811356,37.310062
6144,0,101.7,3.166667
6145,31,-97.32085,32.72541
6146,4,-83.176315,42.32226
6147,35,-0.109858,51.52178
6148,0,-105.05693,38.99388
6149,0,-77.04272,38.916695
6150,1,103.8,1.366667
6151,0,-77.23323,38.92563
6152,0,-94.13076,36.255356
6153,4,-111.83297,40.642418
6154,11,-122.41942,37.77493
6155,0,,
6156,0,-71.059425,42.363842
6157,4,-118.416466,33.91918
6158,4,-122.7326,45.45484
6159,5,-1.967743,50.726097
6160,4,-123.11934,49.249657
6161,0,,
6162,0,35.233334,31.766666
6163,4,-77.016365,38.900112
6164,0,-105.00769,39.7655
6165,19,151.19557,-33.89757
6166,4,,
6167,0,-2.298134,52.847088
6168,4,-73.98023,40.780537
6169,2,-89.50359,43.055183
6170,4,-118.46618,34.207787
6171,4,-122.41942,37.77493
6172,21,-105.66876,33.37018
6173,4,-2.152494,52.467815
6174,4,-96.804855,33.128956
6175,0,-89.98399,38.52005
6176,4,34.906944,32.175
6177,4,-90.34566,38.64421
6178,0,-105.00746,39.746365
6179,0,-71.075806,42.35053
6180,4,-120.02709,39.237526
6181,0,-105.24934,20.658066
6182,0,,
6183,4,,
6184,2,-122.50804,48.763912
6185,24,-76.976166,40.241066
6186,24,-79.91883,40.47487
6187,4,-76.87812,42.159218
6188,2,-73.00114,40.940495
6189,1,-117.79355,33.722855
6190,4,-117.86161,34.137558
6191,1,7.75,48.583332
6192,1,-117.63071,33.665062
6193,29,152.9301,-27.177631
6194,4,-122.24164,37.765205
6195,29,14.288924,48.291164
6196,21,-95.55077,30.723526
6197,4,0.0,0.0
6198,4,-80.14338,26.122309
6199,1,-73.985504,40.75793
6200,1,2.320577,48.8656
6201,4,-83.44042,42.28398
6202,4,-90.19789,38.627274
6203,1,-122.423386,37.789925
6204,63,-115.15468,36.114754
6205,4,-113.48676,53.54173
6206,12,-84.35114,33.932846
6207,1,-0.090919,51.467285
6208,1,-88.01025,41.793602
6209,4,-79.82783,36.069183
6210,34,88.35861,22.499878
6211,4,-122.600075,45.33017
6212,7,4.590583,52.39488
6213,35,0.0,0.0
6214,4,-76.234955,39.138165
6215,24,-87.95,17.916668
6216,4,-89.53318,42.99083
6217,29,151.27452,-33.883522
6218,4,-95.77971,29.712868
6219,24,-79.99589,40.440624
6220,13,9.920853,49.829765
6221,4,-112.164566,33.503117
6222,21,-111.96699,33.379765
6223,4,-118.52747,34.048046
6224,7,5.041667,52.139168
6225,4,-2.26672,53.41178
6226,21,-1.633333,53.833332
6227,14,-157.81956,21.299374
6228,4,-89.34122,43.093826
6229,18,-75.48943,39.809742
6230,24,-79.914474,40.450287
6231,4,-74.11709,40.394276
6232,21,-108.20531,36.729195
6233,63,-80.31699,26.064138
6234,4,35.816666,31.95
6235,4,-81.46572,40.954266
6236,1,-81.59013,28.354923
6237,69,-90.192825,29.995607
6238,4,-122.41942,37.77493
6239,21,-111.92592,33.58223
6240,4,-122.32335,47.614082
6241,21,-112.3495,33.62961
6242,4,-74.879364,40.21057
6243,87,-121.87191,37.716385
6244,4,-131.57509,55.129227
6245,4,-89.7762,35.155643
6246,21,-96.69456,33.026894
6247,29,153.02509,-27.532845
6248,24,-81.80063,26.215353
6249,21,-112.07375,33.51231
6250,4,-74.26126,40.74899
6251,21,-112.47354,34.553112
6252,25,-2.71083,51.38669
6253,4,-1.777061,53.835552
6254,4,-121.431274,38.40084
6255,4,8.089421,45.593864
6256,4,-0.45674,51.4719
6257,1,,
6258,4,-79.61079,43.683903
6259,4,-82.09875,29.19332
6260,4,-73.61772,40.74836
6261,4,-96.7268,43.543346
6262,21,-112.194,33.565544
6263,7,5.214128,52.370255
6264,1,-83.0072,39.995834
6265,4,-117.834114,33.7659
6266,4,-82.36054,26.92511
6267,21,-77.615555,43.154785
6268,4,-117.88903,33.679867
6269,4,-122.32449,47.617744
6270,9,-97.75021,30.249165
6271,4,-76.28585,36.86276
6272,63,-1.150575,52.95135
6273,21,-111.95001,33.43096
6274,4,-77.37053,44.178757
6275,4,-1.921442,52.474804
6276,4,-0.431011,52.65842
6277,29,137.56363,-34.055202
6278,21,-118.10994,33.859425
6279,12,-118.46615,34.173412
6280,4,-82.52518,27.953915
6281,4,-122.62153,45.51179
6282,2,-87.63,41.87786
6283,4,-122.33811,47.618244
6284,4,,
6285,9,-98.5511,29.49031
6286,4,-1.555874,53.806847
6287,24,-80.24062,40.511646
6288,4,34.850674,32.165462
6289,63,-80.68564,28.357279
6290,18,-122.5639,45.438366
6291,45,-85.671906,42.973633
6292,63,-81.69826,41.506092
6293,4,-111.89608,40.760735
6294,21,-122.85594,42.373085
6295,4,-123.3693,48.432938
6296,50,-71.05978,42.358433
6297,4,-1.35,53.433334
6298,4,-81.0421,34.03168
6299,4,-122.39717,37.786762
6300,21,-114.15974,51.10686
6301,21,-111.94253,33.420635
6302,4,-87.63311,41.884464
6303,1,-115.11858,36.02632
6304,4,-118.59131,34.166374
6305,4,-90.512375,38.645752
6306,4,-88.24352,40.116886
6307,12,-73.9606,40.65758
6308,2,-73.449715,40.730366
6309,27,0.858604,51.874405
6310,4,-117.56644,33.875294
6311,4,-122.41942,37.77493
6312,63,-79.93596,32.78486
6313,29,-71.08901,42.340202
6314,4,-122.084145,37.42197
6315,21,-74.42325,40.613743
6316,25,11.979058,45.6625
6317,29,138.5986,-34.9236
6318,18,-97.56192,35.539642
6319,1,-121.56982,37.008244
6320,4,-79.76633,43.683414
6321,4,-122.32103,47.618572
6322,4,-1.465902,53.38297
6323,21,-111.66049,40.23509
6324,4,-121.92308,37.382107
6325,1,-94.71068,38.9741
6326,4,-71.20764,46.815414
6327,16,-93.263,45.0408
6328,10,-8.6,41.2
6329,24,-78.730545,33.79332
6330,24,2.3488,48.85341
6331,16,-93.21437,44.94493
6332,4,-75.41962,40.077446
6333,19,-122.33207,47.60621
6334,25,11.316667,43.783333
6335,21,-97.46184,35.61071
6336,4,-94.128815,36.186745
6337,7,5.872777,50.998657
6338,21,-112.38881,33.642452
6339,4,-122.45058,37.769043
6340,25,-122.33207,47.60621
6341,4,-0.14816,51.47712
6342,1,-118.127014,34.095287
6343,24,-79.89533,40.861176
6344,4,-75.16379,39.952335
6345,9,-96.799675,32.794495
6346,2,-87.633194,41.877495
6347,4,77.603294,12.976227
6348,12,-84.353004,33.766693
6349,4,-117.16919,32.714596
6350,4,-87.870895,41.955864
6351,49,-117.63031,33.626606
6352,4,-80.119156,25.953003
6353,1,-97.59547,35.952736
6354,4,-75.79558,41.278187
6355,4,,
6356,9,-93.25617,37.14881
6357,29,144.95874,-37.81888
6358,21,,
6359,4,-97.738625,30.265064
6360,4,-122.16674,37.450306
6361,9,-73.99624,40.724754
6362,4,-87.91827,43.126156
6363,21,-122.22763,47.909225
6364,48,144.96332,-37.813995
6365,4,-96.70708,33.038727
6366,4,-0.442286,51.908737
6367,13,14.514444,46.05528
6368,4,-114.08528,51.050114
6369,4,-111.9041,40.768814
6370,1,-70.238625,43.71605
6371,4,-84.51753,39.08024
6372,29,115.916664,-32.0
6373,27,-1.933611,52.073483
6374,4,-81.20401,28.5539
6375,21,-71.1223,42.395084
